"tract","county","lat","lng","place_name_short","place_name_long","place_type"
"06037195710","Los Angeles County",34.0747291910186,-118.268602361638,"Los Angeles","Los Angeles, CA 90026, USA","postal_code"
"06037211910","Los Angeles County",34.067207794773,-118.298503565582,"Koreatown","Koreatown, Los Angeles, CA, USA","neighborhood"
"06037213201","Los Angeles County",34.0526558378659,-118.304530120338,"Koreatown","Koreatown, Los Angeles, CA, USA","neighborhood"
"06001982000","Alameda County",37.7966243794367,-122.292831693648,"Oakland","Oakland, CA 94607, USA","postal_code"
"06005000102","Amador County",38.5422597546501,-120.255324523904,"Pioneer","Pioneer, CA 95666, USA","postal_code"
"06037204120","Los Angeles County",34.0338904921083,-118.201168038977,"Hazard","Hazard, CA 90063, USA","postal_code"
"06037204410","Los Angeles County",34.046188143173,-118.215270704695,"Los Angeles","Los Angeles, CA 90033, USA","postal_code"
"06037204910","Los Angeles County",34.024882811736,-118.195570128915,"Commerce","Commerce, CA 90023, USA","postal_code"
"06037205120","Los Angeles County",34.0187545946138,-118.211795708438,"Commerce","Commerce, CA 90023, USA","postal_code"
"06037206050","Los Angeles County",34.0315250661308,-118.222788674905,"Commerce","Commerce, CA 90023, USA","postal_code"
"06037218800","Los Angeles County",34.0377797291824,-118.323009457464,"Los Angeles","Los Angeles, CA 90018, USA","postal_code"
"06037480802","Los Angeles County",34.0820626793586,-118.152649485507,"Alhambra","Alhambra, CA 91803, USA","postal_code"
"06037501504","Los Angeles County",33.9792514952812,-118.036995063035,"Whittier","Whittier, CA 90601, USA","postal_code"
"06037530203","Los Angeles County",34.026648355498,-118.126460482073,"Montebello","Montebello, CA, USA","locality"
"06037530400","Los Angeles County",34.0388687403808,-118.154753834221,"Monterey Park","Monterey Park, CA 91754, USA","postal_code"
"06037531201","Los Angeles County",34.0297364236362,-118.186067239778,"Hazard","Hazard, CA 90063, USA","postal_code"
"06037531202","Los Angeles County",34.0257387935387,-118.185927692443,"Commerce","Commerce, CA 90023, USA","postal_code"
"06037531800","Los Angeles County",34.0186985462249,-118.139183446076,"East Los Angeles","East Los Angeles, CA 90022, USA","postal_code"
"06037532304","Los Angeles County",33.9853748443696,-118.15282966699,"Commerce","Commerce, CA 90040, USA","postal_code"
"06037532606","Los Angeles County",33.9832062085432,-118.220872506316,"Huntington Park","Huntington Park, CA, USA","locality"
"06037532800","Los Angeles County",33.9864059148382,-118.252092570059,"Firestone Park","Firestone Park, CA 90001, USA","postal_code"
"06037532900","Los Angeles County",33.9790502939222,-118.252034328032,"Firestone Park","Firestone Park, CA 90001, USA","postal_code"
"06037603102","Los Angeles County",33.8771796474963,-118.295230817579,"Gardena","Gardena, CA 90247, USA","postal_code"
"06037552100","Los Angeles County",33.9054716306245,-118.088079097936,"Norwalk","Norwalk, CA, USA","locality"
"06037552601","Los Angeles County",33.8913016568389,-118.077626362665,"Norwalk","Norwalk, CA, USA","locality"
"06001401400","Alameda County",37.8207388730629,-122.273375818871,"Hoover - Foster","Hoover - Foster, Oakland, CA, USA","neighborhood"
"06001402200","Alameda County",37.806351271367,-122.296307505194,"Prescott","Prescott, Oakland, CA, USA","neighborhood"
"06075012000","San Francisco County",37.787965057256,-122.418520475752,"Lower Nob Hill","Lower Nob Hill, San Francisco, CA, USA","neighborhood"
"06075023001","San Francisco County",37.7351925521304,-122.401760137536,"Silver Terrace","Silver Terrace, San Francisco, CA 94124, USA","neighborhood"
"06075042700","San Francisco County",37.7822651177862,-122.488147258678,"Central Richmond","Central Richmond, San Francisco, CA, USA","neighborhood"
"06075031400","San Francisco County",37.7147206497219,-122.457144601422,"Oceanview","Oceanview, San Francisco, CA 94112, USA","neighborhood"
"06037206200","Los Angeles County",34.0469940541491,-118.241597809534,"Los Angeles","Los Angeles, CA 90012, USA","postal_code"
"06037121802","Los Angeles County",34.2192113003599,-118.391364744376,"North Hollywood","North Hollywood, CA 91605, USA","postal_code"
"06037122121","Los Angeles County",34.214214202724,-118.370555596552,"Sun Valley","Sun Valley, Los Angeles, CA, USA","neighborhood"
"06037122122","Los Angeles County",34.2198524846767,-118.373377650481,"Sun Valley","Sun Valley, Los Angeles, CA, USA","neighborhood"
"06037124103","Los Angeles County",34.188491882809,-118.383412152594,"North Hollywood","North Hollywood, CA 91606, USA","postal_code"
"06037124104","Los Angeles County",34.1848612546379,-118.383410010913,"North Hollywood","North Hollywood, CA 91606, USA","postal_code"
"06037124105","Los Angeles County",34.1812288621485,-118.383406118228,"North Hollywood","North Hollywood, CA 91606, USA","postal_code"
"06037124203","Los Angeles County",34.1776041105631,-118.374664988082,"Valley Village","Valley Village, CA 91601, USA","postal_code"
"06037124204","Los Angeles County",34.1739725034994,-118.374655346956,"NoHo Arts District","NoHo Arts District, Los Angeles, CA, USA","neighborhood"
"06037127103","Los Angeles County",34.2044973825309,-118.429174154379,"Van Nuys","Van Nuys, CA 91405, USA","postal_code"
"06037127104","Los Angeles County",34.2051758495229,-118.435798628253,"Van Nuys","Van Nuys, CA 91405, USA","postal_code"
"06037127603","Los Angeles County",34.1957244804359,-118.480002652389,"Lake Balboa","Lake Balboa, Los Angeles, CA, USA","neighborhood"
"06037127604","Los Angeles County",34.1993150104211,-118.479787960348,"Lake Balboa","Lake Balboa, Los Angeles, CA, USA","neighborhood"
"06037127605","Los Angeles County",34.1902698708135,-118.485831231785,"Lake Balboa","Lake Balboa, Los Angeles, CA, USA","neighborhood"
"06037127711","Los Angeles County",34.1879585730285,-118.469819511378,"Van Nuys","Van Nuys, Los Angeles, CA, USA","neighborhood"
"06037127606","Los Angeles County",34.1902662293049,-118.477789077598,"Lake Balboa","Lake Balboa, Los Angeles, CA, USA","neighborhood"
"06037127712","Los Angeles County",34.1974208267631,-118.470078477202,"Van Nuys","Van Nuys, Los Angeles, CA, USA","neighborhood"
"06037127803","Los Angeles County",34.1975155099338,-118.453079936579,"Van Nuys","Van Nuys, CA 91405, USA","postal_code"
"06037127804","Los Angeles County",34.1974925908099,-118.461822840355,"Van Nuys","Van Nuys, CA 91405, USA","postal_code"
"06037127805","Los Angeles County",34.1921962285966,-118.457688886275,"Van Nuys","Van Nuys, CA 91405, USA","postal_code"
"06037127806","Los Angeles County",34.1885730465255,-118.457235853596,"Sherman Oaks","Sherman Oaks, CA 91411, USA","postal_code"
"06037128101","Los Angeles County",34.1902993553559,-118.435617396028,"Sherman Oaks","Sherman Oaks, CA 91401, USA","postal_code"
"06037980033","Los Angeles County",33.7470479313901,-118.216775906158,"Port of Long Beach","Port of Long Beach, Long Beach, CA, USA","neighborhood"
"06019008100","Fresno County",36.1419685139881,-120.351163714161,"Coalinga","Coalinga, CA 93210, USA","locality"
"06019005302","Fresno County",36.8049489005723,-119.767771614215,"Fresno","Fresno, CA 93726, USA","postal_code"
"06019005403","Fresno County",36.812198364898,-119.763200653651,"Fresno","Fresno, CA 93710, USA","postal_code"
"06019006700","Fresno County",36.5866040326989,-119.455459376174,"Reedley","Reedley, CA, USA","locality"
"06019007500","Fresno County",36.5336718890069,-119.828401721308,"Caruthers","Caruthers, CA 93609, USA","locality"
"06019005602","Fresno County",36.8243816983828,-119.705833954501,"Clovis","Clovis, CA 93612, USA","postal_code"
"06019002502","Fresno County",36.7540826844573,-119.763465427179,"Fresno","Fresno, CA 93702, USA","postal_code"
"06019002602","Fresno County",36.7395156062331,-119.763449355489,"Fresno","Fresno, CA 93702, USA","postal_code"
"06037531502","Los Angeles County",34.0198910128121,-118.170847231461,"East Los Angeles","East Los Angeles, CA 90022, USA","postal_code"
"06037103102","Los Angeles County",34.2633842946023,-118.30738824269,"Sunland","Sunland, Los Angeles, CA 91040, USA","neighborhood"
"06037531101","Los Angeles County",34.0360915425815,-118.188502482263,"Hazard","Hazard, CA 90063, USA","postal_code"
"06037277400","Los Angeles County",33.9490354046661,-118.374348559114,"Westchester","Westchester, CA 90045, USA","postal_code"
"06037294120","Los Angeles County",33.7957796815641,-118.247576250268,"Wilmington","Wilmington, CA 90744, USA","postal_code"
"06037294520","Los Angeles County",33.7868323261182,-118.265819590741,"Wilmington","Wilmington, CA 90744, USA","postal_code"
"06037294820","Los Angeles County",33.7797819621106,-118.265625773902,"Wilmington","Wilmington, CA 90744, USA","postal_code"
"06037296220","Los Angeles County",33.7410278958361,-118.283779780564,"Central San Pedro","Central San Pedro, Los Angeles, CA 90731, USA","neighborhood"
"06037302202","Los Angeles County",34.1407530872827,-118.248555880907,"Mariposa","Mariposa, Glendale, CA 91205, USA","neighborhood"
"06037302302","Los Angeles County",34.1403263772533,-118.261783058559,"Pacific - Edison","Pacific - Edison, Glendale, CA 91204, USA","neighborhood"
"06059042312","Orange County",33.5069402300491,-117.661731097625,"San Juan Capistrano","San Juan Capistrano, CA, USA","locality"
"06059021813","Orange County",33.8591634528621,-117.81661171383,"Anaheim","Anaheim, CA 92807, USA","postal_code"
"06059001103","Orange County",33.9346776155962,-117.961527342356,"Los Nietos","Los Nietos, La Habra, CA 90631, USA","neighborhood"
"06065040402","Riverside County",33.9752584157308,-117.485340014141,"Pedley","Pedley, Riverside, CA, USA","neighborhood"
"06025011600","Imperial County",32.7871644778043,-115.561169792347,"El Centro","El Centro, CA, USA","locality"
"06025012400","Imperial County",33.0951100920936,-115.046627484741,"Niland","Niland, CA 92257, USA","postal_code"
"06025010600","Imperial County",32.9645537396421,-115.552735097779,"Brawley","Brawley, CA 92227, USA","locality"
"06025010500","Imperial County",32.9875566188093,-115.544001799553,"Brawley","Brawley, CA 92227, USA","locality"
"06025011202","Imperial County",32.8019689488787,-115.574285401404,"El Centro","El Centro, CA, USA","locality"
"06025011700","Imperial County",32.7775977204429,-115.557143184927,"El Centro","El Centro, CA, USA","locality"
"06073004700","San Diego County",32.7083889110058,-117.145074769111,"Sherman Heights","Sherman Heights, San Diego, CA 92102, USA","neighborhood"
"06073002602","San Diego County",32.7357597506158,-117.09727461494,"Swan Canyon","Swan Canyon, San Diego, CA 92105, USA","neighborhood"
"06073003800","San Diego County",32.685967989665,-117.124156769072,"San Diego","San Diego, CA 92136, USA","postal_code"
"06073002501","San Diego County",32.7400405486887,-117.109641865813,"City Heights","City Heights, San Diego, CA, USA","neighborhood"
"06073002502","San Diego County",32.728156654623,-117.108023733805,"Gateway","Gateway, San Diego, CA, USA","neighborhood"
"06013311000","Contra Costa County",38.0214501513917,-121.893622094135,"Pittsburg","Pittsburg, CA, USA","locality"
"06013314102","Contra Costa County",38.0330610212419,-121.917234396048,"Pittsburg","Pittsburg, CA 94565, USA","postal_code"
"06013314103","Contra Costa County",38.0389195869563,-121.94465854907,"Bay Point","Bay Point, CA, USA","locality"
"06013371000","Contra Costa County",37.9401339947839,-122.329974276768,"North & East","North & East, Richmond, CA, USA","neighborhood"
"06001436900","Alameda County",37.6603504303821,-122.109720291371,"Longwood - Winton Grove","Longwood - Winton Grove, Hayward, CA 94541, USA","neighborhood"
"06001440304","Alameda County",37.5868730935793,-122.07661171443,"Union City","Union City, CA 94587, USA","postal_code"
"06067008131","Sacramento County",38.6817549698332,-121.326183841953,"Greenback Wood","Greenback Wood, Citrus Heights, CA 95621, USA","neighborhood"
"06065051300","Riverside County",33.8156404967005,-116.961690876584,"GLMN HOT SPGS","GLMN HOT SPGS, CA 92583, USA","postal_code"
"06065940400","Riverside County",33.701820839981,-116.182178215843,"Coachella","Coachella, CA 92236, USA","postal_code"
"06065940700","Riverside County",33.8086717111986,-116.519463736523,"Palm Springs","Palm Springs, CA 92264, USA","postal_code"
"06065940900","Riverside County",33.7797322742574,-116.449468702371,"Cathedral City","Cathedral City, CA 92234, USA","postal_code"
"06065941000","Riverside County",33.7941915375301,-116.488694956399,"Palm Springs","Palm Springs, CA 92264, USA","postal_code"
"06065941100","Riverside County",33.7941813860769,-116.466785374901,"Cathedral City","Cathedral City, CA 92234, USA","postal_code"
"06065941300","Riverside County",33.8522106736763,-116.536832615614,"Palm Springs","Palm Springs, CA 92262, USA","postal_code"
"06065941400","Riverside County",33.8231245631475,-116.536901330677,"Palm Springs","Palm Springs, CA 92262, USA","postal_code"
"06065981000","Riverside County",33.5603338365664,-114.917689021035,"Blythe","Blythe, CA, USA","locality"
"06067001101","Sacramento County",38.5772071409106,-121.490462852173,"Downtown","Downtown, Sacramento, CA, USA","neighborhood"
"06067003204","Sacramento County",38.5205733517344,-121.418331016646,"Avondale","Avondale, Sacramento, CA, USA","neighborhood"
"06067004501","Sacramento County",38.5180286826064,-121.47117352292,"South City Farms","South City Farms, Sacramento, CA, USA","neighborhood"
"06001403100","Alameda County",37.8022742579533,-122.275500873062,"Old Oakland","Old Oakland, Oakland, CA 94607, USA","neighborhood"
"06001405800","Alameda County",37.7939451726371,-122.233098551032,"Highland Terrace","Highland Terrace, Oakland, CA, USA","neighborhood"
"06001436602","Alameda County",37.6518300645637,-122.085181721846,"Jackson Triangle","Jackson Triangle, Hayward, CA 94544, USA","neighborhood"
"06001433300","Alameda County",37.6985802744995,-122.157458012418,"Washington Manor - Bonaire","Washington Manor - Bonaire, San Leandro, CA, USA","neighborhood"
"06001436300","Alameda County",37.6662741172681,-122.091720060417,"Burbank","Burbank, Hayward, CA, USA","neighborhood"
"06001437500","Alameda County",37.6440340598911,-122.079389935086,"Harder-Tennyson","Harder-Tennyson, Hayward, CA 94544, USA","neighborhood"
"06085511915","Santa Clara County",37.2446789653258,-121.882055473916,"San Jose","San Jose, CA 95118, USA","postal_code"
"06085512039","Santa Clara County",37.2489527230161,-121.786471649093,"Silver Leaf","Silver Leaf, San Jose, CA, USA","neighborhood"
"06085512043","Santa Clara County",37.2618681944573,-121.804867293091,"San Jose","San Jose, CA 95111, USA","postal_code"
"06081605900","San Mateo County",37.5723779954268,-122.334089081601,"North Central","North Central, San Mateo, CA, USA","neighborhood"
"06081606100","San Mateo County",37.5835050691727,-122.314107976439,"San Mateo","San Mateo, CA, USA","locality"
"06081611700","San Mateo County",37.4925269177555,-122.155311327091,"West Menlo Park","West Menlo Park, CA 94025, USA","postal_code"
"06081600500","San Mateo County",37.6970710324597,-122.456885266179,"Hillside","Hillside, Daly City, CA 94014, USA","neighborhood"
"06081601400","San Mateo County",37.6810704415098,-122.478818764414,"St. Francis","St. Francis, Daly City, CA, USA","neighborhood"
