"name","num_appearances_sum","num_appearances_mean","num_types","entity_type","AI_TAGGED"
"cnddb",117,11,2,"Data_System",1
"core_team",117,58,1,"Group",1
"elsinore",117,39,2,"Geographic_Unit",1
"fish_and_wildlife_service",117,6,1,"Federal_Gov",0
"general_order",117,15,1,"Legal",1
"quality_control",117,20,1,"Technical",1
"ug_l",117,58,1,"Nonsense",1
"red_bluff_subbasin",116,29,1,"Basin",0
"adjustment_factors",115,23,1,"Technical",1
"central_california_irrigation_district",115,23,1,"State_Gov",0
"dmc",115,23,1,"District",1
"groundwater_sustainability_plan_group_representative",115,19,2,"Group",1
"surface_water_quality",115,58,2,"Technical",1
"eastern_principal_aquifer",114,57,1,"Natural_Feature",0
"enterprise_subbasin",114,57,1,"Basin",0
"fkc",114,16,1,"Nonsense",1
"tule_subbasin_tac",114,57,1,"Group",1
"eki",113,13,1,"Nonsense",1
"nacimiento_water_project",113,56,1,"Water_Project",0
"butte_creek",112,28,1,"Natural_Feature",0
"calleguas",112,37,1,"District",1
"moa",112,9,1,"Nonsense",1
"san_timoteo_creek",112,112,1,"Natural_Feature",0
"sfr",112,11,3,"Nonsense",1
"appendix_c",111,4,1,"Reference",0
"butte_subbasin",111,22,1,"Basin",0
"carlotta",111,111,1,"Nonsense",1
"port_hueneme",111,37,1,"City",0
"san_gorgonio_pass",111,111,1,"Geographic_Unit",1
"ukiah_valley",111,111,1,"Geographic_Unit",0
"western_lower_principal_aquifer",111,56,1,"Natural_Feature",0
"sonoma_creek",110,28,1,"Natural_Feature",0
"yucaipa_subbasin",110,110,1,"Basin",0
"arroyo_conejo",109,27,1,"Natural_Feature",1
"bedford",109,36,2,"Geographic_Unit",1
"council",109,14,1,"Group",0
"data_exchange_center",109,5,1,"State_Gov",0
"fountain_springs",109,18,1,"Natural_Feature",1
"putah_creek",109,54,1,"Natural_Feature",0
"regional_water_authority",109,36,1,"Group",0
"riverside_county",109,12,1,"County",0
"tuolumne",109,12,1,"County",0
"xylenes",109,109,1,"Natural_Feature",1
"colusa_subbasin",108,27,1,"Basin",0
"central_management_area",107,27,1,"Geographic_Unit",0
"coordinating_committee",107,54,1,"Group",0
"dixon",107,107,1,"City",0
"gsi",107,12,3,"Group",1
"qc",107,107,1,"Nonsense",1
"san_juan",107,54,2,"Geographic_Unit",1
"friant_water_authority",106,6,1,"Group",0
"oakland",106,35,1,"City",0
"owens_valley",106,53,1,"Geographic_Unit",0
"pomona",106,106,1,"City",0
"san_luis_obispo_county",106,13,1,"County",0
"saugus",106,26,2,"Geographic_Unit",1
"water_data_library",106,5,1,"Technical",0
"brentwood",105,105,1,"City",0
"id4",105,105,1,"District",0
"monitoring_network",105,5,1,"Technical",0
"san_luis_delta_mendota_water_authority",105,13,1,"Group",0
"solano_collaborative",105,105,1,"Group",1
"soquel_creek",105,105,1,"Natural_Feature",0
"upson",105,26,2,"Local_Gov",1
"watermaster",105,12,1,"Group",1
"yountville",105,105,1,"City",0
"antelope_subbasin",104,52,1,"Basin",0
"city_council",104,5,1,"Group",0
"joint_powers_agreement",104,9,1,"Group",0
"central_sacramento_county_groundwater_management_plan",103,103,1,"Technical",0
"cosumnes_subbasin",103,21,1,"Basin",0
"median_household_income",103,10,2,"Technical",1
"ojai_basin_groundwater_management_agency_gsa",103,103,1,"Local_GSA",0
"scotts_valley",103,34,1,"City",0
"sokr",103,103,1,"Nonsense",1
"solano_project",103,103,1,"Water_Project",0
"bolsa",102,102,1,"Nonsense",1
"buttonwillow_management_area",102,102,1,"Geographic_Unit",0
"fox_canyon_groundwater_management_agency_gsa_las_posas_valley",102,102,1,"Local_GSA",0
"mbgwfm",102,102,1,"Data_System",1
"precipitation_data",102,4,1,"Technical",0
"saticoy",102,17,1,"City",0
"trenton_weir",102,17,1,"Infrastructure",0
"best_management_practices",101,4,3,"Legal",1
"department_of_public_health",101,4,1,"State_Gov",0
"district_board",101,10,1,"Group",0
"western_management_area_groundwater_sustainability_agency",101,34,1,"Other_GSA",0
"madera_irrigation_district",100,33,1,"District",0
"montecito_groundwater_basin_groundwater_sustainability_agency",100,100,1,"Local_GSA",0
"porter_slough",100,17,1,"Natural_Feature",0
"salinas_valley_operational_model",100,25,1,"Technical",0
"spv",100,100,1,"Nonsense",1
"subbasins",100,7,1,"Basin",0
"tehama_county_flood_control_and_water_conservation_district",100,14,2,"Other_GSA",0
"tule_basin_water_quality_coalition",100,50,1,"Group",1
"ukiah",100,50,1,"City",0
"west_las_posas",100,100,1,"Basin",1
"woodard_curran",100,7,1,"Company",1
"luhdorff_and_scalmanini_consulting_engineers",99,33,1,"Company",1
"san_benito_river",99,99,1,"Natural_Feature",0
"success_reservoir",99,25,1,"Infrastructure",0
"urban_water_management_plan",99,5,1,"Technical",0
"muir",98,33,2,"Nonsense",1
"sdac",98,8,2,"Group",1
"alyson_watson",97,97,1,"Person",1
"city_of_oxnard",97,32,1,"City",0
"clean_water_act",97,8,1,"Legal",0
"department_of_pesticide_regulation",97,6,1,"State_Gov",0
"dry_creek",97,10,1,"Natural_Feature",0
"purisima_formation",97,19,1,"Natural_Feature",0
"thomes_creek",97,24,1,"Natural_Feature",0
"western_municipal_water_district_groundwater_sustainability_agency_riverside_arlington",97,97,1,"Local_GSA",0
"aptos",96,48,1,"City",0
"groundwater_management_agency",96,48,1,"Group",0
"monitoring_entities",96,24,1,"Technical",0
"mugu",96,32,2,"Basin",1
"paso",96,24,1,"Nonsense",1
"total_nitrogen_applied",96,14,1,"Technical",1
"integrated_water_flow_model",95,2,1,"Technical",0
"john",95,32,2,"Nonsense",1
"paso_robles_subbasin",95,48,1,"Basin",0
"san_jacinto_river",95,48,1,"Natural_Feature",0
"yihm",95,95,1,"Nonsense",1
"camarillo",94,16,1,"City",0
"hueneme",94,47,2,"Nonsense",1
"temescal_groundwater_sustainability_agency",94,94,1,"Other_GSA",0
"wyandotte_creek_subbasin",94,31,1,"Basin",0
"anderson",93,13,1,"City",0
"city_of_santa_cruz",93,46,1,"City",0
"community_services_district",93,6,1,"District",0
"irrigation_training_and_research_center",93,12,3,"Group",1
"na",93,10,1,"Nonsense",1
"richmond",93,93,1,"City",0
"taylor",93,31,1,"Nonsense",1
"alyson",92,92,1,"Person",1
"arroyo_seco_cone_management_area",92,31,1,"Geographic_Unit",0
"los_molinos",92,18,1,"City",0
"nacimiento",92,12,2,"Natural_Feature",1
"santa_clara_county",92,92,1,"County",0
"springs_fault",92,92,1,"Natural_Feature",1
"success_dam",92,23,1,"Infrastructure",0
"asgsa",91,30,1,"Other_GSA",0
"epworth_gravels_aquifer",91,91,1,"Natural_Feature",0
"central_valley_regional_water_quality_control_board",90,6,1,"State_Gov",0
"city_of_buellton",90,45,1,"City",0
"faunt",90,5,3,"Person",1
"national_environmental_policy_act",90,8,1,"Federal_Gov",0
"precipitation_runoff_modeling_system",90,22,1,"Technical",0
"stakeholder_communication_and_engagement_plan",90,7,1,"Technical",0
"appendix_a",89,3,1,"Reference",0
"basin_analysis_report",89,89,1,"Technical",0
"bylaws",89,8,1,"Legal",0
"county_of_monterey",89,15,1,"County",0
"glenn",89,15,1,"County",0
"napa_valley_integrated_hydrologic_model",89,89,1,"Technical",0
"terra_bella_irrigation_district",89,15,1,"District",0
"ukiah_valley_basin_groundwater_sustainability_agency",89,89,1,"Local_GSA",0
"coastal_plain_model",88,44,1,"Technical",0
"langley_subbasin",88,22,1,"Basin",0
"modflow_usg",88,29,1,"Technical",0
"san_joaquin_river_exchange_contractors_groundwater_sustainability_plan_group",88,88,1,"Group",0
"sierra_valley_hydrogeologic_system_model",88,88,1,"Technical",0
"sustainability_indicator",88,13,1,"Technical",1
"svbgsa_board",88,22,1,"Group",0
"vina_subbasin",88,18,1,"Basin",0
"af_year",87,9,2,"Nonsense",1
"colusa_county",87,44,1,"County",0
"davids_engineering",87,7,1,"District",0
"groundwater_quality_trend_monitoring_program",87,22,1,"Technical",0
"management_area",87,14,1,"Geographic_Unit",0
"mhi",87,6,2,"Nonsense",1
"national_water_quality_laboratory",87,87,1,"Federal_Gov",1
"pure_water_soquel",87,87,1,"Water_Project",1
"rohde_et_al",87,7,2,"Person",1
"san_benito_county_water_district",87,87,1,"District",0
"temescal",87,44,2,"Basin",1
"ema_groundwater_sustainability_agency",86,29,1,"Other_GSA",0
"mrp",86,29,1,"Nonsense",1
"napa_valley_floor",86,86,1,"Geographic_Unit",1
"northern_central_delta_mendota_region",86,14,1,"Geographic_Unit",0
"oak_glen_creek",86,86,1,"Natural_Feature",0
"ohwd",86,43,1,"District",0
"patterson",86,12,1,"City",0
"sustainable_groundwater_management_act_monitoring_network",86,17,1,"Technical",0
"hotchkiss",85,14,1,"Nonsense",1
"humboldt_county_groundwater_sustainability_agency",85,85,1,"Other_GSA",0
"los_alamos_community_services_district",85,85,1,"District",0
"management_actions",85,11,1,"Nonsense",1
"norco",85,85,1,"City",0
"rcs",85,21,1,"Nonsense",1
"subarea",85,14,1,"Geographic_Unit",0
"wolf_subbasin",85,14,1,"Basin",0
"salinas_river_diversion_facility",84,21,1,"Infrastructure",1
"santa_monica",84,84,1,"City",0
"stony_creek",84,21,1,"Natural_Feature",0
"water_board",84,8,1,"Group",0
"alameda_county_water_district",83,83,1,"District",0
"epworth_gravels_management_area",83,83,1,"Geographic_Unit",0
"shasta",83,9,1,"County",0
"siskiyou_county",83,8,1,"County",0
"yolo",83,28,1,"County",0
"yuba_county",83,28,1,"County",0
"arvin_groundwater_sustainability_agency",82,82,1,"Local_GSA",0
"big_valley_groundwater_basin",82,82,1,"Basin",0
"bmo",82,16,1,"Nonsense",1
"community_advisory_committee",82,82,1,"Group",0
"greenfield",82,12,1,"City",0
"merced_subbasin_groundwater_sustainability_agency",82,82,1,"Local_GSA",0
"mst",82,82,1,"Nonsense",1
"national_water_information_system",82,5,1,"Federal_Gov",0
"santa_clara_valley_water_district",82,27,1,"District",0
"shasta_county",82,41,1,"County",0
"smgwa",82,41,1,"District",1
"annual_compliance_form",81,12,2,"Reference",1
"arroyo_santa_rosa_groundwater_sustainability_agency",81,81,1,"Local_GSA",0
"berkeley",81,27,1,"City",0
"chowchilla_water_district",81,81,1,"District",0
"city_of_lompoc",81,40,1,"City",0
"spring",81,6,1,"Natural_Feature",1
"valencia",81,20,1,"Geographic_Unit",1
"calimesa_management_area",80,80,1,"Geographic_Unit",0
"delano_earlimart_irrigation_district_management_area",80,80,1,"Geographic_Unit",0
"east_contra_costa",80,40,1,"Geographic_Unit",1
"las_posas_valley",80,13,1,"Geographic_Unit",0
"petaluma_valley",80,27,1,"Geographic_Unit",0
"salinas_valley_watershed_model",80,20,1,"Technical",0
"scv_groundwater_sustainability_agency",80,80,1,"Other_GSA",0
"south_mesa",80,80,1,"Geographic_Unit",1
"upper_pressure",80,80,1,"Natural_Feature",1
"bowman",79,16,1,"Nonsense",1
"delta_mendota",79,9,1,"Basin",1
"groundwater_ambient_monitoring_and_assessment_program",79,3,1,"Technical",0
"lompoc",79,20,1,"City",0
"santa_barbara_county_water_agency",79,16,1,"Group",0
"setting",79,3,1,"Geographic_Unit",0
"castaic_creek",78,26,1,"Natural_Feature",0
"county_of_madera",78,16,1,"County",0
"national_geodetic_survey",78,6,1,"Federal_Gov",1
"olcese_groundwater_sustainability_agency",78,39,1,"Other_GSA",0
"shasta_valley",78,39,1,"Geographic_Unit",0
"friant_contractors",77,6,1,"Group",1
"james_bypass",77,7,2,"Water_Project",1
"owens",77,26,2,"Nonsense",1
"salinas_valley_basin",77,11,1,"Basin",0
"arlington_basin",76,76,1,"Basin",0
"city_of_coalinga",76,76,1,"City",0
"friant",76,8,1,"City",0
"humboldt_county",76,76,1,"County",0
"kc",76,10,1,"Nonsense",1
"bureau_of_land_management",75,5,1,"Federal_Gov",0
"carneros",75,75,1,"Geographic_Unit",1
"city_of_madera",75,25,1,"City",0
"fugro_west",75,25,1,"Company",1
"ims",75,8,3,"Technical",1
"lakeview",75,38,1,"City",0
"madera_county_groundwater_sustainability_agency",75,25,1,"Other_GSA",0
"san_diego",75,11,1,"County",0
"san_luis_obispo_creek",75,75,1,"Natural_Feature",0
"turlock_irrigation_district",75,38,1,"District",0
"central_valley",74,4,1,"Geographic_Unit",0
"city_of_hollister",74,74,1,"City",0
"ebz",74,74,1,"Nonsense",1
"laguna_formation",74,7,1,"Natural_Feature",0
"lake_county",74,37,1,"County",0
"poe",74,37,1,"Nonsense",1
"wyt",74,18,1,"Nonsense",1
"kunkel",73,36,1,"Nonsense",1
"legislature",73,4,4,"Nonsense",1
"monterey_peninsula_water_supply_project",73,36,1,"Water_Project",0
"santa_clara_river_estuary",73,73,1,"Natural_Feature",1
"sutter",73,15,1,"County",0
"wilson_creek",73,36,1,"Natural_Feature",0
"beaumont",72,36,1,"City",0
"farrar",72,9,1,"Nonsense",1
"ghg",72,24,1,"Nonsense",1
"lincoln",72,24,1,"City",0
"terra_bella",72,18,1,"City",0
"water_budget",72,5,1,"Technical",1
"yucaipa_creek",72,72,1,"Natural_Feature",0
"butano",71,71,1,"Basin",1
"edna_valley",71,71,1,"Geographic_Unit",0
"forest_service",71,9,1,"Federal_Gov",0
"groundwater_sustainability_commission",71,71,1,"Group",0
"mercy_springs",71,71,1,"Natural_Feature",1
"solano_subbasin_groundwater_sustainability_agency",71,71,1,"Local_GSA",0
"water_storage_investment_program",71,5,2,"Water_Project",1
"cal_water",70,8,1,"Company",1
"california_toxics_rule",70,35,1,"State_Gov",0
"channelkeeper",70,35,1,"NGO",1
"conejo",70,35,2,"Basin",1
"delta_mendota_canal",70,12,1,"Infrastructure",1
"enterprise_anderson_groundwater_sustainability_agency_model",70,35,1,"Technical",0
"kings_county_water_district",70,23,1,"District",0
"natural_communities_dataset",70,12,1,"Technical",0
"north_bench_management_area",70,70,1,"Geographic_Unit",0
"pou",70,23,2,"Nonsense",1
"tier_3_dischargers",70,10,1,"Group",1
"af_wy",69,69,1,"District",1
"d_technical_advisory_committee",69,23,1,"Group",0
"disadvantaged_communities",69,3,1,"Group",0
"harwood",69,8,1,"Nonsense",1
"jet_propulsion_laboratory",69,4,1,"Federal_Gov",1
"rwm_group_governing_board",69,23,1,"Group",0
"santa_cruz_county",69,34,1,"County",0
"snmp",69,12,2,"Nonsense",1
"wy2015",69,6,1,"Reference",1
"ag_innovations",68,68,1,"Company",1
"camrosa_water_district",68,17,1,"District",0
"collaborative",68,68,1,"Group",1
"ducor",68,11,1,"City",0
"east_contra_costa_irrigation_district",68,68,1,"District",0
"el_paso",68,34,1,"Local_Gov",1
"et",68,3,1,"Nonsense",1
"johnson",68,8,1,"Nonsense",1
"kaweah_subbasin_aem",68,34,2,"Data_System",1
"langley",68,34,2,"Local_Gov",1
"national_toxics_rule",68,34,1,"Legal",1
"piru",68,34,1,"City",0
"san_luis_canal",68,23,1,"Infrastructure",1
"arroyo_seco",67,10,1,"Natural_Feature",1
"bear_valley_basin_groundwater_sustainability_agency",67,67,1,"Local_GSA",0
"communication_and_engagement_plan",67,4,1,"Technical",0
"eel",67,67,1,"Natural_Feature",1
"groundwater_sustainability_plan_development",67,4,1,"Technical",1
"gssi",67,34,1,"Data_System",1
"hspf",67,7,1,"Technical",1
"madera_co_groundwater_sustainability_agency",67,67,1,"Other_GSA",0
"ojai",67,34,1,"City",0
"pacheco_creek",67,34,1,"Natural_Feature",0
"redding",67,8,1,"City",0
"soil_moisture_budget",67,34,1,"Technical",1
"tejon_castac_management_area",67,67,1,"Geographic_Unit",0
"af_y",66,22,1,"Nonsense",1
"coldwater_management_area",66,66,1,"Geographic_Unit",0
"gac",66,22,2,"Nonsense",1
"groundwater_flow_model",66,13,1,"Technical",0
"hydrological_operations_simulation_system",66,13,1,"Technical",1
"maf",66,7,1,"Nonsense",1
"mill_creek",66,9,1,"Natural_Feature",0
"santa_ynez_uplands",66,66,1,"Geographic_Unit",1
"solano_integrated_hydrologic_model",66,66,1,"Technical",0
"solvang",66,16,1,"City",0
"sonoma_valley",66,16,1,"Geographic_Unit",0
"sutter_county",66,33,1,"County",0
"water_resources",66,9,1,"Natural_Feature",1
"waterford",66,22,1,"City",0
"western_upper_principal_aquifer",66,33,1,"Natural_Feature",0
"yucaipa",66,66,1,"City",0
"adaptive",65,2,1,"Nonsense",1
"california_legislature",65,2,1,"State_Gov",0
"county_of_fresno",65,7,1,"County",0
"joaquin_subbasin",65,32,1,"Basin",0
"laguna_seca",65,65,1,"Natural_Feature",1
"management_committee",65,8,1,"Group",0
"miller",65,6,1,"Nonsense",1
"owens_valley_groundwater_authority_groundwater_sustainability_agency_owens_valley",65,65,1,"Local_GSA",0
"salt_creek",65,13,1,"Natural_Feature",0
"santa_cruz_mid_county_groundwater_agency_gsa",65,65,1,"Local_GSA",0
"sustainable_groundwater_management_act_data_viewer",65,3,1,"Technical",0
"turlock_model",65,65,1,"Technical",0
"byron_bethany_irrigation_district",64,21,1,"District",0
"consumer_confidence_report",64,16,1,"Technical",0
"franciscan",64,9,2,"Nonsense",1
"gonzales",64,11,1,"City",0
"groundwater_communication_portal",64,16,1,"Data_System",1
"kelsey_creek",64,64,1,"Natural_Feature",0
"lindsay",64,8,1,"City",0
"national_cooperative_soil_survey_geographic_database",64,3,1,"Federal_Gov",0
"north_fork_kings",64,9,1,"Natural_Feature",1
"pcbl",64,21,2,"Company",1
"santa_rosa_plain",64,21,1,"Basin",1
"solano_subbasin_groundwater_sustainability_plan",64,64,1,"Technical",0
"upper_valley_subbasin",64,32,1,"Basin",0
"appendix_g",63,6,1,"Reference",0
"facility",63,16,2,"Nonsense",1
"fcgma_board",63,63,1,"Group",0
"groundwater_sustainability_plan_annual_reports",63,21,1,"Technical",0
"metropolitan_water_district",63,13,1,"District",0
"moorpark",63,32,1,"City",0
"mpep",63,63,1,"Nonsense",1
"north_san_benito_basin",63,63,1,"Basin",0
"projected",63,8,1,"Nonsense",1
"san_francisco_estuary_institute",63,13,1,"NGO",1
"santa_ana_watershed_project_authority",63,16,1,"Group",0
"santa_barbara",63,6,1,"County",0
"soledad",63,10,1,"City",0
"affiliated_party",62,62,1,"Nonsense",1
"appendix_k",62,5,1,"Reference",0
"basin_management_objectives",62,8,2,"Legal",1
"data",62,3,1,"Technical",0
"department_of_health_services",62,4,1,"State_Gov",1
"dms",62,8,1,"Nonsense",1
"dos_palos",62,21,1,"City",0
"fresno_river",62,21,1,"Natural_Feature",0
"groundwater_assessment_report",62,12,1,"Technical",0
"ione_formation",62,6,1,"Natural_Feature",0
"mendocino_county",62,62,1,"County",0
"morongo_band_of_mission_indians",62,62,1,"Group",1
"reclamation_district",62,10,1,"District",0
"san_luis_valley",62,62,1,"Geographic_Unit",0
"soil_agricultural_groundwater_banking_index",62,9,1,"Technical",1
"templeton",62,31,1,"City",0
"tule_river_authority",62,21,1,"Group",0
"turner",62,10,2,"Nonsense",1
"van_duzen",62,62,1,"Basin",1
"alameda",61,20,1,"County",0
"buellton",61,20,1,"City",0
"calleguas_municipal_water_district",61,10,1,"District",0
"central_coast_water_authority",61,12,1,"Group",0
"city_of_camarillo",61,20,1,"City",0
"city_of_galt",61,15,1,"City",0
"eastside",61,20,1,"District",0
"groundwater_sustainability_agency_parties",61,10,1,"Group",1
"hamilton_city",61,30,1,"City",0
"kern_fan",61,12,2,"Natural_Feature",1
"lsce_team",61,61,1,"Group",1
"madera_water_district",61,30,1,"District",0
"mas",61,6,1,"Nonsense",1
"table_c3",61,12,1,"Reference",0
"city_of_fillmore",60,30,1,"City",0
"contra_costa_county",60,30,1,"County",0
"corning_subbasin_advisory_board",60,60,1,"Group",0
