"name","num_appearances","entity_type","AI_TAGGED","degree","gsp_id"
"hyatt",1,"Nonsense",1,2,"8"
"ill",1,"Nonsense",1,1,"8"
"incomplete",1,"Nonsense",1,3,"8"
"incomplete_3",1,"Nonsense",1,2,"8"
"interior",1,"Federal_Gov",1,1,"8"
"is_inadequate_with_respect_to_groundwater_levels_and_groundwater",1,"Nonsense",1,1,"8"
"kings_counties_measurable_objectivesu",1,"Nonsense",1,4,"8"
"land_use_policy_b111",1,"Legal",1,4,"8"
"leadership_counsel_for",1,"NGO",1,1,"8"
"little_panoche",1,"Basin",1,3,"8"
"little_panoche_creek",1,"Natural_Feature",0,1,"8"
"mcmc",1,"Group",1,1,"8"
"mnw2",1,"Technical",1,1,"8"
"management_areas_1",1,"Reference",1,1,"8"
"mendota_subbasin",1,"Basin",0,1,"8"
"merced",1,"County",0,1,"8"
"merced_irrigation_district",2,"District",0,2,"8"
"model",1,"Technical",0,1,"8"
"monitoring_network",2,"Technical",0,1,"8"
"must_protect_against_significant_and",1,"Nonsense",1,1,"8"
"must_protect_against_significant_and_unreasonable",1,"Legal",1,1,"8"
"natural_resource_conservation",1,"Group",1,1,"8"
"neogene",1,"Nonsense",1,1,"8"
"non_hydrolyzing",1,"Nonsense",1,2,"8"
"notes",1,"Nonsense",1,1,"8"
"oakland",1,"City",0,1,"8"
"occurs",1,"Nonsense",1,1,"8"
"oklahoma",1,"State_Gov",1,1,"8"
"oncorhynchus",1,"Natural_Feature",1,1,"8"
"operation_of_the_swp",1,"Water_Project",1,3,"8"
"oro_loma",1,"District",1,1,"8"
"pcgn",1,"Nonsense",1,1,"8"
"pilot_study_planning_and_facilities",1,"Technical",1,1,"8"
"pliocene",1,"Natural_Feature",1,1,"8"
"policy_advocate",1,"Nonsense",1,1,"8"
"preconditioned_conjugate_gradient",1,"Nonsense",1,1,"8"
"program_management_element_4",1,"Reference",1,1,"8"
"project_actions_and_management",1,"Technical",1,1,"8"
"project_management_coordination",1,"Group",1,1,"8"
"projects_and_management_actions_model",1,"Technical",0,2,"8"
"public_outreach",1,"Group",1,1,"8"
"public_trust",1,"Legal",1,1,"8"
"public_water_systems",1,"Natural_Feature",0,5,"8"
"qh",1,"Nonsense",1,1,"8"
"regulatory_submittals_and_approvals",1,"Legal",1,1,"8"
"sc_ca",1,"District",1,1,"8"
"ssc",1,"Nonsense",1,2,"8"
"national_cooperative_soil_survey_geographic_database",2,"Federal_Gov",0,1,"8"
"svd",1,"Nonsense",1,1,"8"
"swp_central_valley_project",1,"Water_Project",0,1,"8"
"san_luis_ranch",1,"Local_Gov",1,1,"8"
"section_2354",1,"Reference",0,1,"8"
"soils_spatial",1,"Technical",1,2,"8"
"spatial_discretization",1,"Technical",1,1,"8"
"stakeholder_communication",1,"Technical",1,1,"8"
"stakeholder_outreach",1,"Group",1,1,"8"
"stanislaus_rivers",1,"Natural_Feature",0,1,"8"
"sustainable",1,"Nonsense",1,1,"8"
"temporary_facilities",1,"Infrastructure",1,1,"8"
"agenda",1,"Nonsense",1,1,"8"
"water_commission",2,"State_Gov",0,1,"8"
"city_of_fresno",2,"City",0,1,"8"
"fresno_county_board_of_supervisors",2,"Group",0,2,"8"
"leadership_counsel",2,"NGO",1,3,"8"
"westlands_water_district_groundwater_sustainability_agency_board",1,"Group",0,1,"8"
"water_budget",2,"Technical",1,1,"8"
"theim",1,"Nonsense",1,1,"8"
"these_rules_and_regulations",1,"Legal",0,1,"8"
"this_memorandum_of_understanding",1,"Legal",1,1,"8"
"tulare_subbasins",1,"Basin",0,1,"8"
"tuolumne",1,"County",0,1,"8"
"ucode_2014",1,"Data_System",1,2,"8"
"ur",1,"Nonsense",1,1,"8"
"underground_injection_control",1,"Legal",1,1,"8"
"uses",1,"Nonsense",1,1,"8"
"v",1,"Nonsense",1,1,"8"
"varies",1,"Nonsense",1,4,"8"
"weissman",1,"Person",1,2,"8"
"wells_electrical_conductivity",1,"Technical",1,1,"8"
"westhaven",1,"Geographic_Unit",1,1,"8"
"westplains",1,"Geographic_Unit",1,2,"8"
"westplains_water_storage_district",1,"District",0,1,"8"
"westside_subbasin_water_budget_water",1,"District",0,2,"8"
"williamson",1,"Nonsense",1,3,"8"
"an_alternative_management_strategy",1,"Nonsense",1,1,"8"
"an_interested_parties_advisory_committee",1,"Group",0,1,"8"
"approval4_westlands_groundwater_sustainability_agency",1,"Other_GSA",0,1,"8"
"et_al",1,"Nonsense",1,1,"8"
"httpswatercagovprogramsstatewater_project_water_quality_discrete_grab_samples",1,"Technical",1,1,"8"
"httpswwdcagovaboutwestlandsadditional",1,"District",0,1,"8"
"httpswwdcagovwatermanagementgroundwater",1,"District",0,2,"8"
"is_inadequate",1,"Nonsense",1,1,"8"
"requires",1,"Nonsense",1,1,"8"
"silnificant_clav_lavers",1,"Nonsense",1,1,"8"
"asr_pilot_project",1,"Water_Project",0,1,"8"
"board_on_groundwater_management_strategy_concept",1,"Group",1,1,"8"
"bureau",1,"Local_Gov",1,1,"8"
"california_aqueduct_san_luis_canal",1,"State_Gov",0,1,"8"
"data_exchange_center",1,"State_Gov",0,1,"8"
"department_of_water_resources_for_groundwater_sustainability_plan_implementation_of_a_metering_and_infrastructure_network",1,"State_Gov",1,2,"8"
"center_for_irrigation_technology",1,"Group",1,1,"8"
"cities_of_huron",1,"Local_Gov",1,1,"8"
"class_v_injection_well",1,"Infrastructure",1,3,"8"
"cooperated_use_agreement",1,"Group",0,1,"8"
"counties_general_plans",1,"Technical",0,1,"8"
"county_service_area",1,"Geographic_Unit",0,1,"8"
"county_of",1,"Nonsense",1,2,"8"
"department_of_water_resources_best_management_practices",1,"Legal",1,1,"8"
"finance_and_administration_committee",1,"Group",0,1,"8"
"finance_and_administration_committee_of_the_board_of_directors",1,"Group",0,1,"8"
"groundwater_sustainability_act",1,"Legal",0,1,"8"
"irrigation_system_improvement_program",1,"Water_Project",1,1,"8"
"land_use_policies",1,"Legal",0,1,"8"
"leadership_counsel_for_justice_and",1,"NGO",1,1,"8"
"memorandum_of_understanding",1,"Legal",1,1,"8"
"pacific_theater",1,"Nonsense",1,1,"8"
"project_and_management_actions",1,"Technical",1,2,"8"
"public_trust_doctrine_22",1,"Legal",1,1,"8"
"region_board",1,"Group",0,2,"8"
"regional_aquifersystems_analysis",1,"Technical",1,1,"8"
"regional_water_quality_control_boards",1,"Group",0,1,"8"
"state_water_project",1,"Water_Project",0,2,"8"
"state_water_resource_control_board",1,"Group",0,1,"8"
"sustainable_groundwater_management_acct",1,"Legal",1,1,"8"
"united_states_of_america",1,"Federal_Gov",1,2,"8"
"westside_resource_conservation_district",1,"District",0,3,"8"
"westside_subbasin_boundary",2,"District",0,1,"8"
"westside_subbasin_sustainable",1,"District",0,1,"8"
"zone_budget",1,"Technical",1,2,"8"
"general_welfare",1,"Nonsense",1,1,"8"
"tshawytscha_cv_central_valley",1,"Geographic_Unit",0,1,"8"
"waterfowl4_substantial",1,"Nonsense",1,1,"8"
"groundwater_sustainability_plan",888,"Local_Gov",0,74,"9"
"department_of_water_resources",285,"State_Gov",0,52,"9"
"sustainable_groundwater_management_act",243,"State_Gov",0,31,"9"
"subbasin",222,"Basin",0,29,"9"
"groundwater_sustainability_agency",179,"Local_GSA",0,21,"9"
"merced",125,"County",0,18,"9"
"stakeholder_committee",186,"Group",0,28,"9"
"merced_subbasin",194,"Basin",0,32,"9"
"alyson_watson",97,"Person",1,14,"9"
"alyson",92,"Person",1,11,"9"
"merced_county",82,"County",0,17,"9"
"draft",67,"Nonsense",1,6,"9"
"merced_irrigation_district",71,"District",0,19,"9"
"california",50,"State_Gov",0,8,"9"
"data_management_system",54,"Technical",0,8,"9"
"coordinating_committee",103,"Group",0,21,"9"
"party",45,"Nonsense",1,6,"9"
"woodard_curran",43,"Company",1,10,"9"
"merced_subbasin_groundwater_sustainability_agency",82,"Local_GSA",0,16,"9"
"el_nido",39,"City",0,2,"9"
"san_joaquin_river",39,"Natural_Feature",0,4,"9"
"united_states_geological_survey",38,"Federal_Gov",0,8,"9"
"wc",37,"Nonsense",1,10,"9"
"hicham_eltal",36,"Person",1,8,"9"
"ag_fields",32,"Geographic_Unit",1,6,"9"
"groundwater_dependent_ecosystem",32,"Natural_Feature",0,3,"9"
"chowchilla",29,"City",0,5,"9"
"department",33,"Group",0,7,"9"
"hicham",29,"Nonsense",1,7,"9"
"mt",27,"Nonsense",1,2,"9"
"global_positioning_system",27,"Technical",1,4,"9"
"delta_mendota",24,"Basin",1,2,"9"
"disadvantaged_community",23,"Group",0,5,"9"
"san_joaquin_valley",23,"Geographic_Unit",0,6,"9"
"atwater",22,"City",0,5,"9"
"natural_communities",25,"Group",0,3,"9"
"livingston",23,"City",0,5,"9"
"program",20,"Nonsense",1,2,"9"
"sierra_nevada",20,"Geographic_Unit",1,1,"9"
"gw",19,"Nonsense",1,3,"9"
"parties",20,"Nonsense",1,3,"9"
"san_joaquin",19,"County",0,4,"9"
"coalitions",17,"Group",1,2,"9"
"turlock",17,"City",0,3,"9"
"bear_creek",16,"City",0,4,"9"
"california_code_of_regulations",17,"State_Gov",0,3,"9"
"groundwater_sustainability_plan_development",17,"Technical",1,10,"9"
"page",16,"Reference",0,5,"9"
"central_valley_groundwater_monitoring_collaborative",15,"Technical",0,1,"9"
"total_dissolved_solids",20,"District",0,5,"9"
"lgawd",14,"District",0,2,"9"
"division_of_drinking_water",15,"State_Gov",0,1,"9"
"san_joaquin_river_restoration_program",13,"Local_Gov",0,2,"9"
"state",14,"State_Gov",1,6,"9"
"city_of_merced",20,"City",0,6,"9"
"coordination_committee",20,"Group",0,5,"9"
"dbcp",12,"District",1,1,"9"
"miugsa",12,"Local_GSA",0,4,"9"
"merced_national_wildlife_refuge",20,"Natural_Feature",1,8,"9"
"project",12,"Water_Project",0,1,"9"
"soma",12,"Nonsense",1,4,"9"
"wells",12,"Infrastructure",1,3,"9"
"charles",11,"Person",1,1,"9"
"county",13,"County",0,1,"9"
"flood_managed_aquifer_recharge",11,"Water_Project",1,2,"9"
"merced_sustainable_groundwater_management_act",12,"Legal",0,1,"9"
"nature_conservancy",15,"NGO",1,5,"9"
"winton",11,"City",0,3,"9"
"state_of_california",11,"State_Gov",0,2,"9"
"merced_irrigation_urban_groundwater_sustainability_agency",21,"Local_GSA",0,9,"9"
"turner_island_water_district_groundwater_sustainability_agency_merced",16,"Local_GSA",0,6,"9"
"planada",10,"City",0,1,"9"
"wy",10,"Geographic_Unit",1,2,"9"
"hcm",9,"Technical",1,5,"9"
"mariposa_creek",9,"Natural_Feature",0,1,"9"
"merced_river",10,"Natural_Feature",0,4,"9"
"na",9,"Nonsense",1,1,"9"
"natural_communities_commonly_associated_with_groundwater",13,"Natural_Feature",0,1,"9"
"samantha",9,"Nonsense",1,1,"9"
"department_of_agriculture",9,"Federal_Gov",0,1,"9"
"board_of_directors",9,"Group",0,3,"9"
"department_of_pesticide_regulation",11,"State_Gov",0,2,"9"
"data_quality_objective",9,"Technical",0,2,"9"
"delta_mendota_subbasin",9,"Basin",0,2,"9"
"delta_mendota_subbasins",8,"Basin",0,1,"9"
"groundwater_ambient_monitoring_and_assessment",9,"State_Gov",0,2,"9"
"geotracker",10,"Data_System",1,1,"9"
"irrigation_training_and_research_center",9,"Group",1,3,"9"
"meadowbrook",8,"City",0,2,"9"
"projects_and_management_actions",18,"Reference",1,3,"9"
"turner_island_water_district",8,"District",0,3,"9"
"merced_groundwater_management_plan",9,"Technical",0,2,"9"
"wq",8,"Nonsense",1,1,"9"
"appendix",7,"Reference",0,1,"9"
"environmental_quality_act",8,"State_Gov",0,1,"9"
"charles_gardiner",7,"Person",1,3,"9"
"committee",7,"Group",0,3,"9"
"data",7,"Technical",0,1,"9"
"groundwater_sustainability_agency_boards",11,"Group",0,3,"9"
"merced_groundwater_sustainability_plan",9,"Technical",0,5,"9"
"natural_communities_dataset",12,"Technical",0,1,"9"
"owens_creek",7,"Natural_Feature",0,1,"9"
"bureau_of_reclamation",11,"Federal_Gov",0,7,"9"
"deadman_creek",6,"Natural_Feature",0,1,"9"
"groundwater_sustainability_plans",6,"Technical",0,2,"9"
"mou",6,"Group",0,1,"9"
"mehrten",6,"Nonsense",1,1,"9"
"mehrten_formation",13,"Natural_Feature",0,2,"9"
"merced_groundwater_subbasin",9,"Basin",0,2,"9"
"pfoa",6,"Nonsense",1,1,"9"
"quality_assurance_qc",6,"Technical",1,4,"9"
"samantha_salvia",6,"Person",1,3,"9"
"stevinson",6,"City",0,1,"9"
"tm",6,"Nonsense",1,1,"9"
"united_states",12,"Federal_Gov",1,3,"9"
"a_alyson_watson",6,"Person",1,4,"9"
"central_valley",5,"Geographic_Unit",0,1,"9"
"code",5,"Legal",0,3,"9"
"county_of_merced",6,"County",0,3,"9"
"us_environmental_protection_agency",8,"Federal_Gov",0,1,"9"
"eltal",5,"Nonsense",1,4,"9"
"franklin",5,"City",0,5,"9"
"groundwater_sustainability_agency_board_meetings",5,"Group",1,1,"9"
"lacey_kiriakou",5,"Person",1,2,"9"
"mtbe",5,"Nonsense",1,1,"9"
"merced_subbasin_groundwater_sustainability_plan",11,"Technical",0,5,"9"
"natural_resources_conservation_service",6,"Federal_Gov",0,3,"9"
"pce",5,"Nonsense",1,1,"9"
"page_balding",5,"Reference",0,3,"9"
"rmc",5,"Nonsense",1,1,"9"
"sustainable_groundwater_management_act_technical_support_services",5,"Technical",0,1,"9"
"sw",5,"Nonsense",1,1,"9"
"valley_springs_formation",9,"Natural_Feature",0,3,"9"
"us",6,"Geographic_Unit",1,2,"9"
"a",5,"Nonsense",1,3,"9"
"merced_sun_star",5,"NGO",1,1,"9"
"bmp",4,"Nonsense",1,3,"9"
"black_rascal_creek",4,"Natural_Feature",0,1,"9"
"bob_kelley",4,"Person",1,1,"9"
"chowchilla_subbasin",8,"Basin",0,2,"9"
"duck_slough",4,"Natural_Feature",0,1,"9"
"dutchman_creek",4,"Natural_Feature",0,1,"9"
"east_san_joaquin_water_quality_coalition",4,"Group",1,1,"9"
"igsm",4,"Nonsense",1,1,"9"
"irrigated_lands_regulatory_program",10,"State_Gov",0,5,"9"
"kc",4,"Nonsense",1,2,"9"
"merced_irrigation_district_advisory_committee",4,"Group",0,2,"9"
"moi",4,"Nonsense",1,2,"9"
"merced_county_department_of_public_health",8,"Local_Gov",1,3,"9"
"merced_region",5,"Geographic_Unit",0,1,"9"
"miles_creek",4,"Natural_Feature",0,1,"9"
"national_geodetic_survey",6,"Federal_Gov",1,1,"9"
"press_release",4,"Nonsense",1,3,"9"
"quality_assurance",6,"Technical",1,1,"9"
"stakeholder_communication_and_engagement_plan",4,"Technical",0,2,"9"
"scs",4,"Nonsense",1,1,"9"
"state_water_resources_control_board",13,"State_Gov",0,3,"9"
"san_luis_national_wildlife_refuge",5,"Natural_Feature",1,3,"9"
"stakeholder_advisory_committee",7,"Group",0,1,"9"
"technical_support_services",4,"Technical",0,3,"9"
"turlock_subbasin",5,"Basin",0,2,"9"
"university_of_california_merced",4,"State_Gov",0,1,"9"
"urs",4,"Company",1,4,"9"
"fish_and_wildlife_service",6,"Federal_Gov",0,3,"9"
"a_alyson",4,"Person",1,2,"9"
"i_alyson",4,"Person",1,2,"9"
"merced_subbasin_draft",4,"Reference",1,2,"9"
"natural_communities_commonly_associated_with_groundwater_dataset",4,"Technical",0,1,"9"
"awhc",3,"Nonsense",1,2,"9"
"basin",5,"Basin",0,3,"9"
"department_of_fish_and_wildlife",6,"State_Gov",0,1,"9"
"city_of_livingston",4,"City",0,1,"9"
"corcoran",5,"City",0,1,"9"
"depletions_of_interconnected_surface_water",4,"Technical",1,2,"9"
"developed_supply",4,"Technical",1,1,"9"
"division_of_environmental_health",5,"State_Gov",1,1,"9"
"dominick_amador",3,"Person",1,2,"9"
"formation",3,"Natural_Feature",0,1,"9"
"hydrogeologic_conceptual_model",6,"Technical",0,2,"9"
"jean_okuye",3,"Person",1,1,"9"
"jeanna_long",3,"Person",1,1,"9"
"lidar",3,"District",0,1,"9"
"ladi_asgill",3,"Person",1,1,"9"
"larry_harris",3,"Person",1,1,"9"
"leadership_counsel",4,"NGO",1,1,"9"
"madera",3,"County",0,1,"9"
"monitoring_network",4,"Technical",0,1,"9"
"stakeholder_committee_coordinating_committee",3,"Group",0,3,"9"
"sustainable_groundwater_management_act_data_viewer",3,"Technical",0,2,"9"
"sandy_mush_mutual_water_company",7,"Company",1,1,"9"
"san_luis_national_wildlife_refuge_complex",3,"Natural_Feature",1,2,"9"
"a_coordinating_committee",6,"Group",0,2,"9"
"projected_data_baseline",3,"Technical",0,1,"9"
"adaptive",2,"Nonsense",1,1,"9"
"alyson_waterson",2,"Person",1,2,"9"
"amanda_peisch",2,"Person",1,1,"9"
"appendix_e",2,"Reference",0,1,"9"
"beneficial_uses_and_users",2,"Legal",1,2,"9"
"brad_herrema",2,"Person",1,1,"9"
"calsimetaw",2,"NGO",1,1,"9"
"california_water_code",3,"State_Gov",0,1,"9"
"cal_poly",2,"Local_Gov",1,1,"9"
"california_polytechnic_state_university",2,"City",0,1,"9"
"chowchilla_madera",2,"Basin",1,1,"9"
"data_type",2,"Technical",0,2,"9"
"disadvantaged_communities",2,"Group",0,1,"9"
"dry_creek",2,"Natural_Feature",0,1,"9"
"geographic_information_system",2,"Technical",0,1,"9"
"gpcd",2,"Technical",1,1,"9"
"groundwater_sustainability_plan_administration",2,"Nonsense",1,1,"9"
"groundwater_sustainability_plan_adoption",2,"Reference",1,1,"9"
"groundwater_sustainability_plan_implementation_program_management",3,"Group",1,1,"9"
"general_plans",4,"Technical",0,1,"9"
"grasslands_wildlife_management_area",2,"Geographic_Unit",0,1,"9"
"hopkins",2,"Nonsense",1,1,"9"
"integrated_regional_water_management_plan",4,"Local_Gov",0,1,"9"
"integrated_water_flow_model",4,"Technical",0,1,"9"
"ione_formation",3,"Natural_Feature",0,3,"9"
"irrigation_training_research_center",2,"Group",1,1,"9"
"joint_powers_authority",3,"Group",0,1,"9"
"kcl",2,"Nonsense",1,1,"9"
"ken_elwin",2,"Person",1,1,"9"
"legal_authority",2,"Group",0,2,"9"
"mbk",2,"Company",1,2,"9"
"mariposa_county",2,"County",0,1,"9"
"mariposa_county_resource_conservation_district",2,"District",0,2,"9"
"merced_county_environmental_health",2,"Local_Gov",1,1,"9"
"merced_county_farm_bureau",3,"NGO",1,1,"9"
"merced_groundwater_sustainability_plan_implementation_program",2,"Technical",1,1,"9"
"merquin",2,"Basin",1,1,"9"
"minimum_thresholds_and_measurable_objectives_and_implementation_planning",2,"Reference",1,1,"9"
"minimum_thresholds_and_undesirable_result",2,"Technical",1,1,"9"
"monitoring_networks_and_identification_of_data_gaps",2,"Technical",0,1,"9"
"noi",2,"Nonsense",1,1,"9"
"next",2,"Nonsense",1,2,"9"
"nic_marchini",2,"Person",1,1,"9"
"planada_workshop_questions_and_comments",2,"Reference",1,1,"9"
"project_managers",2,"Group",1,1,"9"
"rmc_water_and_environment",2,"Company",1,2,"9"
"regional_water_quality_control_board",6,"Local_Gov",0,2,"9"
"reviews",2,"Reference",1,1,"9"
"smc",2,"Nonsense",1,1,"9"
"sql",2,"Nonsense",1,1,"9"
"stevinson_water_district",4,"District",0,1,"9"
"san_joaquin_river_exchange_contractors",2,"Group",1,1,"9"
"setting",2,"Geographic_Unit",0,1,"9"
"sophocleous",2,"Person",1,1,"9"
"state_board",3,"Group",0,2,"9"
"substitute_environmental_document",3,"Reference",1,1,"9"
"taf",2,"Nonsense",1,1,"9"
"army_corps_of_engineers",5,"Federal_Gov",0,2,"9"
"data_entry",3,"Technical",0,1,"9"
"program_quality_objectives",2,"Legal",1,1,"9"
"this_intertie_feasibility_study",2,"Technical",1,2,"9"
"university_of_california",2,"State_Gov",0,2,"9"
"us_census_acs",2,"Technical",1,1,"9"
"underlying_the_water_budgets_are_unclear",2,"Nonsense",1,1,"9"
"wells_with_site_code",2,"Legal",0,2,"9"
"whereas",2,"Nonsense",1,1,"9"
"a_charles",2,"Person",1,1,"9"
"i",2,"Nonsense",1,1,"9"
"i_alyson_watson",2,"Person",1,2,"9"
"laboratory_project_manager",2,"Nonsense",1,1,"9"
"merced_subbasin_groundwater_sustainability_agency_governing_board",3,"Group",0,1,"9"
"merced_groundwater_sustainability_agency",2,"Other_GSA",0,2,"9"
"merced_groundwater_sustainability_plan_program",2,"Group",1,1,"9"
"merced_sun_times",2,"NGO",1,1,"9"
"public_trust_doctrine",2,"Legal",1,1,"9"
"us_environmental_protection_agency_guidance_on_systematic_planning_using_the_data_quality_objectives_process",2,"Technical",0,1,"9"
"us_fish_wildlife_service",2,"Federal_Gov",1,2,"9"
"water_symposium_hosted",2,"Nonsense",1,2,"9"
"to_achieve_sustainability_goal",2,"Nonsense",1,1,"9"
"act",1,"Legal",0,1,"9"
"adequately_address_groundwater_quality",1,"Legal",1,2,"9"
"appendix_a_groundwater_sustainability_plan_coordinating_committee",1,"Reference",0,1,"9"
"appendix_a_groundwater_sustainability_plan_stakeholder_committee",1,"Reference",0,1,"9"
"appendix_i",1,"Reference",0,1,"9"
"audobon",1,"NGO",1,1,"9"
"bartow_j_a",1,"Person",1,1,"9"
"basin_groundwater_dependent_ecosystem",1,"Natural_Feature",0,1,"9"
"better_reflect_local_surface_water_operations",1,"Nonsense",1,1,"9"
"board_calendar",1,"Technical",1,2,"9"
"breanne_ramos",1,"Person",1,1,"9"
"brenda_wey",1,"Person",1,1,"9"
"brian_shaw",1,"Person",1,1,"9"
"bryan_kelly",1,"Person",1,1,"9"
"ccid",1,"District",0,1,"9"
"data_exchange_center",1,"State_Gov",0,1,"9"
"ch2",1,"Reference",1,1,"9"
"irrigation_management_information_system",2,"State_Gov",0,1,"9"
"cnddb",1,"Data_System",1,1,"9"
"cvsalts",1,"Group",1,1,"9"
"cal_fire",1,"State_Gov",0,1,"9"
"california_elevation_monitoring",1,"State_Gov",0,1,"9"
"california_geological_survey",1,"State_Gov",0,3,"9"
"california_simulation_of_evapotranspiration_of_applied_water",1,"State_Gov",0,1,"9"
"central_valley_project_improvement_act",2,"Legal",0,1,"9"
"chowchilla_river",1,"Natural_Feature",0,1,"9"
"chronic_lowering_of_groundwater_levels",1,"Reference",1,1,"9"
"city_of_atwater_general_plan",1,"City",0,1,"9"
"city_of_merced_general_plan",1,"City",0,2,"9"
"clean_water_action_and_clean_water_fund",1,"NGO",1,1,"9"
"comment",1,"Nonsense",1,2,"9"
"conceptual_aquifer_systems",1,"Natural_Feature",0,1,"9"
"congress",1,"Federal_Gov",1,1,"9"
"consumptive_use_and_agricultural_demand",1,"Technical",1,1,"9"
"contracting_entities",1,"Group",1,2,"9"
"data_management_system_chromium_total",1,"Technical",0,1,"9"
"dwight",1,"Person",1,1,"9"
"department_of_water_resources_technical",1,"Technical",0,1,"9"
"dan_howes",1,"Person",1,2,"9"
"daniel_chavez",1,"Person",1,1,"9"
"data_management_quality_assurance",1,"Technical",0,1,"9"
"data_management_system_a_alyson_watson",1,"Technical",0,1,"9"
